Smelter,Company,Latitude,Longitude,Capacity_tpa,Coal_MW,Diesel_MW,PLN_MW,Gas_MW,Hydro_MW,GHG_Intensity,Tahun,Mining_RpMiliar,Processing_RpMiliar,Electricity_RpMiliar,Construction_RpMiliar,Work_Absence,Child_Asthma,Low_Birth_Weight,Agri_Loss_RpMiliar
PT Westrong Metal Industry,Harum Energy,0.484250049328921,127.986313601741,300000.0,0.0,0.0,0.0,0.0,0.0,66.0,9,-4.6987915324282057e-05,-0.003336141988024,-0.0001174697883107,-2.3493957662141028e-05,908.73688478855,0.0845782475837077,0.1644577036349871,-0.0638565769256993
PT Blue Sparking Energy,Harum Energy,0.484250049328921,127.986313601741,300000.0,0.0,0.0,0.0,0.0,0.0,60.0,1,1.8868937156771943,0.0122168579843133,0.007001199383318,0.0005074694855022,90.87368847885502,0.0084578247583707,0.0164457703634987,-0.0728782566679614
PT Blue Sparking Energy,Harum Energy,0.484250049328921,127.986313601741,300000.0,0.0,0.0,0.0,0.0,0.0,66.0,9,-4.6987915324282057e-05,-0.003336141988024,-0.0001174697883107,-2.3493957662141028e-05,908.73688478855,0.0845782475837077,0.1644577036349871,-0.0638565769256993
PT Heng Sheng New Energy Material Indonesia,PT Heng Sheng New Energy Material Indonesia,-5.56714042615137,120.063356231334,1100000.0,0.0,0.0,0.0,0.0,0.0,60.0,1,0.0250682493970725,0.0191051323349513,0.0097593316689361,0.004366887390846,429.5040514398529,0.1281946109055178,0.1852618893086193,-3.2587897154188483
PT Heng Sheng New Energy Material Indonesia,PT Heng Sheng New Energy Material Indonesia,-5.56714042615137,120.063356231334,1100000.0,0.0,0.0,0.0,0.0,0.0,66.0,9,-0.0016210415314504,-0.0020428431544298,-0.0006864614648489,-0.005351091177798,4295.040514398529,1.2819461090551787,1.852618893086193,-0.9710535010591518
PT Unity Nickel Alloy,PT Unity Nickel Indonesia,-5.56584918587481,120.068234925222,300000.0,0.0,0.0,170.0,0.0,0.0,60.0,1,0.0068616472560479,0.0052294309341704,0.0026713110399658,0.0011952984992389,117.56326695744048,0.0350892551859924,0.050709633301047,-0.8919915050570791
PT Unity Nickel Alloy,PT Unity Nickel Indonesia,-5.56584918587481,120.068234925222,300000.0,0.0,0.0,170.0,0.0,0.0,66.0,9,-0.0004437092913841,-0.0005591642600606,-0.0001878973019637,-0.0014646934261507,1175.6326695744049,0.3508925518599241,0.5070963330104709,-0.2657954484766044
Dowstone Energy Materials Indonesia,PT Dowstone Energy Materials Indonesia,-5.57753334707958,120.069017936948,300000.0,0.0,0.0,80.0,0.0,0.0,60.0,1,0.0068244784090951,0.0052011036374166,0.0026568408191132,0.0011888236885523,116.92643866916684,0.0348991802510641,0.0504349443628281,-0.8871596775822117
Dowstone Energy Materials Indonesia,PT Dowstone Energy Materials Indonesia,-5.57753334707958,120.069017936948,300000.0,0.0,0.0,80.0,0.0,0.0,66.0,9,-0.0004413057631747,-0.0005561353240008,-0.0001868794813444,-0.0014567593304799,1169.2643866916685,0.3489918025106411,0.5043494436282814,-0.2643556615017701
Mitra Murni Perkasa,Mitra Murni Perkasa,-1.11363289581564,116.750163134973,300000.0,0.0,0.0,0.0,0.0,0.0,60.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitra Murni Perkasa,Mitra Murni Perkasa,-1.11363289581564,116.750163134973,300000.0,0.0,0.0,0.0,0.0,0.0,66.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nadesico Nickel Industry,CNGR,-2.01427457604686,121.430177208944,300000.0,0.0,0.0,0.0,0.0,0.0,60.0,1,0.024462161037971,0.1050382947364692,0.4109939008767993,0.3311372425029473,80.8274397959367,0.0242376439153863,0.0497509533000036,-0.0027911560466771
Nadesico Nickel Industry,CNGR,-2.01427457604686,121.430177208944,300000.0,0.0,0.0,0.0,0.0,0.0,66.0,9,0.0165836511000012,0.0143384798741548,-0.0014542586349231,-0.0095674910192314,808.2743979593669,0.2423764391538639,0.4975095330000364,-0.5696101453209648
Debonair Nickel Industry,CNGR,0.487668817784395,127.977118715487,300000.0,0.0,0.0,0.0,0.0,0.0,60.0,1,1.888208421874657,0.0122253701642904,0.0070060775172279,0.0005078230683628,90.93700534744004,0.0084637178060472,0.016457229067314,-0.0729290350954402
Debonair Nickel Industry,CNGR,0.487668817784395,127.977118715487,300000.0,0.0,0.0,0.0,0.0,0.0,66.0,9,-4.702065447804012e-05,-0.0033384664679408,-0.0001175516361951,-2.3510327239020055e-05,909.3700534744004,0.0846371780604722,0.1645722906731404,-0.0639010694356565
Zhongtsing New Energy,Zhongtsing New Energy,-2.82268590864756,122.146086856557,300000.0,0.0,0.0,0.0,0.0,0.0,60.0,1,0.0287202661790683,0.1233222109503801,0.4825352188971759,0.3887779878370132,94.89699548247552,0.0284566675741707,0.0584110544943505,-0.0032770099290676
Zhongtsing New Energy,Zhongtsing New Energy,-2.82268590864756,122.146086856557,300000.0,0.0,0.0,0.0,0.0,0.0,66.0,9,0.0194703514981168,0.016834365449141,-0.0017074000544502,-0.0112328950950674,948.9699548247552,0.2845666757417078,0.5841105449435056,-0.6687616423799335
Dingxing New Energy,CNGR,-2.82271172342708,122.137055315572,300000.0,0.0,0.0,0.0,0.0,0.0,60.0,1,0.028731615986174,0.123370945989861,0.4827259093880668,0.388931626913385,94.93449731435008,0.0284679132111654,0.058434137643971,-0.0032783049529489
Dingxing New Energy,CNGR,-2.82271172342708,122.137055315572,300000.0,0.0,0.0,0.0,0.0,0.0,66.0,9,0.0194780458813236,0.0168410181312368,-0.0017080747926699,-0.0112373341623021,949.3449731435006,0.2846791321116541,0.584341376439711,-0.6690259266868198
Jade Bay Metal Industry,CNGR,0.489091049722045,127.977085187476,300000.0,0.0,0.0,0.0,0.0,0.0,60.0,1,1.8876061150051568,0.0122214704759155,0.0070038426958131,0.0005076610813072,90.90799796542754,0.0084610180217876,0.0164519794868093,-0.0729057719544039
Jade Bay Metal Industry,CNGR,0.489091049722045,127.977085187476,300000.0,0.0,0.0,0.0,0.0,0.0,66.0,9,-4.700565567659828e-05,-0.0033374015530384,-0.0001175141391914,-2.3502827838299135e-05,909.0799796542752,0.0846101802178768,0.1645197948680939,-0.063880686064497
PT Meiming New Energy Material,PT Meiming New Energy,-2.86010279620949,122.145358157235,300000.0,0.0,0.0,0.0,0.0,0.0,60.0,1,0.0286600396824849,0.123063603851471,0.4815233408898096,0.387962719064426,94.6979961577976,0.0283969938447649,0.0582885663129386,-0.0032701380280182
PT Meiming New Energy Material,PT Meiming New Energy,-2.86010279620949,122.145358157235,300000.0,0.0,0.0,0.0,0.0,0.0,66.0,9,0.0194295221043128,0.0167990637271136,-0.0017038196306858,-0.0112093396755651,946.979961577976,0.2839699384476498,0.5828856631293866,-0.6673592469244454
